"voter_name","affiliation","award","name","value","points","avgPoints","diff","diffSquared","ballot"
"Reiter, Bill","CBSSports.com","3rd Team All-NBA","guard_6","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Reynolds, Tim","Associated Press","3rd Team All-NBA","forward_5","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Reynolds, Tim","Associated Press","3rd Team All-NBA","forward_6","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Reynolds, Tim","Associated Press","3rd Team All-NBA","center_3","Adebayo, Bam (MIA)",1,0.313131313131313,0.686868686868687,0.471788593000714,"All-NBA"
"Reynolds, Tim","Associated Press","3rd Team All-NBA","guard_5","Paul, Chris (PHX)",1,3.13131313131313,-2.13131313131313,4.54249566370779,"All-NBA"
"Reynolds, Tim","Associated Press","3rd Team All-NBA","guard_6","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Rohlin, Melissa","Fox Sports","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Rohlin, Melissa","Fox Sports","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Rohlin, Melissa","Fox Sports","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Rohlin, Melissa","Fox Sports","3rd Team All-NBA","guard_5","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Rohlin, Melissa","Fox Sports","3rd Team All-NBA","guard_6","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Rooks, Taylor","Bleacher Report","3rd Team All-NBA","forward_5","Durant, Kevin (BKN)",1,0.222222222222222,0.777777777777778,0.604938271604938,"All-NBA"
"Rooks, Taylor","Bleacher Report","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Rooks, Taylor","Bleacher Report","3rd Team All-NBA","center_3","Embiid, Joel (PHI)",1,3.54545454545455,-2.54545454545455,6.47933884297521,"All-NBA"
"Rooks, Taylor","Bleacher Report","3rd Team All-NBA","guard_5","Paul, Chris (PHX)",1,3.13131313131313,-2.13131313131313,4.54249566370779,"All-NBA"
"Rooks, Taylor","Bleacher Report","3rd Team All-NBA","guard_6","Mitchell, Donovan (UTA)",1,0.252525252525253,0.747474747474747,0.558718498112437,"All-NBA"
"Rose, Jalen","ESPN","3rd Team All-NBA","forward_5","Doncic, Luka (DAL)",1,4.05050505050505,-3.05050505050505,9.30558106315682,"All-NBA"
"Rose, Jalen","ESPN","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Rose, Jalen","ESPN","3rd Team All-NBA","center_3","Davis, Anthony (LAL)",1,0.0404040404040404,0.95959595959596,0.92082440567289,"All-NBA"
"Rose, Jalen","ESPN","3rd Team All-NBA","guard_5","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Rose, Jalen","ESPN","3rd Team All-NBA","guard_6","Young, Trae (ATL)",1,0.0101010101010101,0.98989898989899,0.979900010203041,"All-NBA"
"Sandri, Simone","Gazzetta.it","3rd Team All-NBA","forward_5","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Sandri, Simone","Gazzetta.it","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Sandri, Simone","Gazzetta.it","3rd Team All-NBA","center_3","Green, Draymond (GSW)",1,0,1,1,"All-NBA"
"Sandri, Simone","Gazzetta.it","3rd Team All-NBA","guard_5","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Sandri, Simone","Gazzetta.it","3rd Team All-NBA","guard_6","Westbrook, Russell (WAS)",1,0.434343434343434,0.565656565656566,0.319967350270381,"All-NBA"
"Sankofa II, Omari","Detroit Free Press","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Sankofa II, Omari","Detroit Free Press","3rd Team All-NBA","forward_6","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Sankofa II, Omari","Detroit Free Press","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Sankofa II, Omari","Detroit Free Press","3rd Team All-NBA","guard_5","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Sankofa II, Omari","Detroit Free Press","3rd Team All-NBA","guard_6","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Schuhmann, John","NBA.com","3rd Team All-NBA","forward_5","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Schuhmann, John","NBA.com","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Schuhmann, John","NBA.com","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Schuhmann, John","NBA.com","3rd Team All-NBA","guard_5","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Schuhmann, John","NBA.com","3rd Team All-NBA","guard_6","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Schutz, Guillermo","Televisa (TUDN)","3rd Team All-NBA","forward_5","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Schutz, Guillermo","Televisa (TUDN)","3rd Team All-NBA","forward_6","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Schutz, Guillermo","Televisa (TUDN)","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Schutz, Guillermo","Televisa (TUDN)","3rd Team All-NBA","guard_5","Westbrook, Russell (WAS)",1,0.434343434343434,0.565656565656566,0.319967350270381,"All-NBA"
"Schutz, Guillermo","Televisa (TUDN)","3rd Team All-NBA","guard_6","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Scott, Dennis","Turner","3rd Team All-NBA","forward_5","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Scott, Dennis","Turner","3rd Team All-NBA","forward_6","Durant, Kevin (BKN)",1,0.222222222222222,0.777777777777778,0.604938271604938,"All-NBA"
"Scott, Dennis","Turner","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Scott, Dennis","Turner","3rd Team All-NBA","guard_5","Paul, Chris (PHX)",1,3.13131313131313,-2.13131313131313,4.54249566370779,"All-NBA"
"Scott, Dennis","Turner","3rd Team All-NBA","guard_6","Booker, Devin (PHX)",1,0.202020202020202,0.797979797979798,0.636771757983879,"All-NBA"
"Shelburne, Ramona","ESPN","3rd Team All-NBA","forward_5","Leonard, Kawhi (LAC)",1,3.25252525252525,-2.25252525252525,5.07387001326395,"All-NBA"
"Shelburne, Ramona","ESPN","3rd Team All-NBA","forward_6","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Shelburne, Ramona","ESPN","3rd Team All-NBA","center_3","Adebayo, Bam (MIA)",1,0.313131313131313,0.686868686868687,0.471788593000714,"All-NBA"
"Shelburne, Ramona","ESPN","3rd Team All-NBA","guard_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Shelburne, Ramona","ESPN","3rd Team All-NBA","guard_6","Mitchell, Donovan (UTA)",1,0.252525252525253,0.747474747474747,0.558718498112437,"All-NBA"
"Simmons, Bill","The Ringer","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Simmons, Bill","The Ringer","3rd Team All-NBA","forward_6","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Simmons, Bill","The Ringer","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Simmons, Bill","The Ringer","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Simmons, Bill","The Ringer","3rd Team All-NBA","guard_6","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Singer, Mike","Denver Post","3rd Team All-NBA","forward_5","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Singer, Mike","Denver Post","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Singer, Mike","Denver Post","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Singer, Mike","Denver Post","3rd Team All-NBA","guard_5","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Singer, Mike","Denver Post","3rd Team All-NBA","guard_6","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Slater, Anthony","The Athletic","3rd Team All-NBA","forward_5","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Slater, Anthony","The Athletic","3rd Team All-NBA","forward_6","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Slater, Anthony","The Athletic","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Slater, Anthony","The Athletic","3rd Team All-NBA","guard_5","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Slater, Anthony","The Athletic","3rd Team All-NBA","guard_6","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Smith, Doug","The Toronto Star","3rd Team All-NBA","forward_5","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Smith, Doug","The Toronto Star","3rd Team All-NBA","forward_6","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Smith, Doug","The Toronto Star","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Smith, Doug","The Toronto Star","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Smith, Doug","The Toronto Star","3rd Team All-NBA","guard_6","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Smith, Stephen A.","ESPN","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Smith, Stephen A.","ESPN","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Smith, Stephen A.","ESPN","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Smith, Stephen A.","ESPN","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Smith, Stephen A.","ESPN","3rd Team All-NBA","guard_6","Westbrook, Russell (WAS)",1,0.434343434343434,0.565656565656566,0.319967350270381,"All-NBA"
"Smith, Steve","Turner","3rd Team All-NBA","forward_5","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Smith, Steve","Turner","3rd Team All-NBA","forward_6","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Smith, Steve","Turner","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Smith, Steve","Turner","3rd Team All-NBA","guard_5","Mitchell, Donovan (UTA)",1,0.252525252525253,0.747474747474747,0.558718498112437,"All-NBA"
"Smith, Steve","Turner","3rd Team All-NBA","guard_6","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Sohi, Seerat","The Ringer","3rd Team All-NBA","forward_5","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Sohi, Seerat","The Ringer","3rd Team All-NBA","forward_6","Adebayo, Bam (MIA)",1,0.313131313131313,0.686868686868687,0.471788593000714,"All-NBA"
"Sohi, Seerat","The Ringer","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Sohi, Seerat","The Ringer","3rd Team All-NBA","guard_5","Booker, Devin (PHX)",1,0.202020202020202,0.797979797979798,0.636771757983879,"All-NBA"
"Sohi, Seerat","The Ringer","3rd Team All-NBA","guard_6","Mitchell, Donovan (UTA)",1,0.252525252525253,0.747474747474747,0.558718498112437,"All-NBA"
"Sugiura, Daisuke","Nihon Keizai Shimbun","3rd Team All-NBA","forward_5","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Sugiura, Daisuke","Nihon Keizai Shimbun","3rd Team All-NBA","forward_6","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Sugiura, Daisuke","Nihon Keizai Shimbun","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Sugiura, Daisuke","Nihon Keizai Shimbun","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Sugiura, Daisuke","Nihon Keizai Shimbun","3rd Team All-NBA","guard_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Swanson, Mirjam","Southern California News Group","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Swanson, Mirjam","Southern California News Group","3rd Team All-NBA","forward_6","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Swanson, Mirjam","Southern California News Group","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Swanson, Mirjam","Southern California News Group","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Swanson, Mirjam","Southern California News Group","3rd Team All-NBA","guard_6","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Taylor, Maria","ESPN","3rd Team All-NBA","forward_5","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Taylor, Maria","ESPN","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Taylor, Maria","ESPN","3rd Team All-NBA","center_3","Adebayo, Bam (MIA)",1,0.313131313131313,0.686868686868687,0.471788593000714,"All-NBA"
"Taylor, Maria","ESPN","3rd Team All-NBA","guard_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Taylor, Maria","ESPN","3rd Team All-NBA","guard_6","Mitchell, Donovan (UTA)",1,0.252525252525253,0.747474747474747,0.558718498112437,"All-NBA"
"Termine, Justin","Sirius Radio","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Termine, Justin","Sirius Radio","3rd Team All-NBA","forward_6","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Termine, Justin","Sirius Radio","3rd Team All-NBA","center_3","Capela, Clint (ATL)",1,0.0505050505050505,0.94949494949495,0.901540659116417,"All-NBA"
"Termine, Justin","Sirius Radio","3rd Team All-NBA","guard_5","Booker, Devin (PHX)",1,0.202020202020202,0.797979797979798,0.636771757983879,"All-NBA"
"Termine, Justin","Sirius Radio","3rd Team All-NBA","guard_6","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Townsend, Brad","Dallas Morning News","3rd Team All-NBA","forward_5","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Townsend, Brad","Dallas Morning News","3rd Team All-NBA","forward_6","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Townsend, Brad","Dallas Morning News","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Townsend, Brad","Dallas Morning News","3rd Team All-NBA","guard_5","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Townsend, Brad","Dallas Morning News","3rd Team All-NBA","guard_6","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Tsaltas, Christos","SDNA.gr","3rd Team All-NBA","forward_5","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Tsaltas, Christos","SDNA.gr","3rd Team All-NBA","forward_6","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Tsaltas, Christos","SDNA.gr","3rd Team All-NBA","center_3","Capela, Clint (ATL)",1,0.0505050505050505,0.94949494949495,0.901540659116417,"All-NBA"
"Tsaltas, Christos","SDNA.gr","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Tsaltas, Christos","SDNA.gr","3rd Team All-NBA","guard_6","Mitchell, Donovan (UTA)",1,0.252525252525253,0.747474747474747,0.558718498112437,"All-NBA"
"Uluc, Olgun","ESPN Australia","3rd Team All-NBA","forward_5","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Uluc, Olgun","ESPN Australia","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Uluc, Olgun","ESPN Australia","3rd Team All-NBA","center_3","Capela, Clint (ATL)",1,0.0505050505050505,0.94949494949495,0.901540659116417,"All-NBA"
"Uluc, Olgun","ESPN Australia","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Uluc, Olgun","ESPN Australia","3rd Team All-NBA","guard_6","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Vardon, Joe","The Athletic","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Vardon, Joe","The Athletic","3rd Team All-NBA","forward_6","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Vardon, Joe","The Athletic","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Vardon, Joe","The Athletic","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Vardon, Joe","The Athletic","3rd Team All-NBA","guard_6","Westbrook, Russell (WAS)",1,0.434343434343434,0.565656565656566,0.319967350270381,"All-NBA"
"Washburn, Gary","Boston Globe","3rd Team All-NBA","forward_5","Durant, Kevin (BKN)",1,0.222222222222222,0.777777777777778,0.604938271604938,"All-NBA"
"Washburn, Gary","Boston Globe","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Washburn, Gary","Boston Globe","3rd Team All-NBA","center_3","Adebayo, Bam (MIA)",1,0.313131313131313,0.686868686868687,0.471788593000714,"All-NBA"
"Washburn, Gary","Boston Globe","3rd Team All-NBA","guard_5","Paul, Chris (PHX)",1,3.13131313131313,-2.13131313131313,4.54249566370779,"All-NBA"
"Washburn, Gary","Boston Globe","3rd Team All-NBA","guard_6","Westbrook, Russell (WAS)",1,0.434343434343434,0.565656565656566,0.319967350270381,"All-NBA"
"Wilbon, Michael","ESPN","3rd Team All-NBA","forward_5","Doncic, Luka (DAL)",1,4.05050505050505,-3.05050505050505,9.30558106315682,"All-NBA"
"Wilbon, Michael","ESPN","3rd Team All-NBA","forward_6","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Wilbon, Michael","ESPN","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Wilbon, Michael","ESPN","3rd Team All-NBA","guard_5","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Wilbon, Michael","ESPN","3rd Team All-NBA","guard_6","Westbrook, Russell (WAS)",1,0.434343434343434,0.565656565656566,0.319967350270381,"All-NBA"
"Windhorst, Brian","ESPN","3rd Team All-NBA","forward_5","Williamson, Zion (NOP)",1,0.363636363636364,0.636363636363636,0.40495867768595,"All-NBA"
"Windhorst, Brian","ESPN","3rd Team All-NBA","forward_6","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Windhorst, Brian","ESPN","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Windhorst, Brian","ESPN","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Windhorst, Brian","ESPN","3rd Team All-NBA","guard_6","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Winer, Matt","Turner","3rd Team All-NBA","forward_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Winer, Matt","Turner","3rd Team All-NBA","forward_6","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Winer, Matt","Turner","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Winer, Matt","Turner","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Winer, Matt","Turner","3rd Team All-NBA","guard_6","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Wolstat, Ryan","The Toronto Sun","3rd Team All-NBA","forward_5","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Wolstat, Ryan","The Toronto Sun","3rd Team All-NBA","forward_6","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Wolstat, Ryan","The Toronto Sun","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Wolstat, Ryan","The Toronto Sun","3rd Team All-NBA","guard_5","George, Paul (LAC)",1,0.888888888888889,0.111111111111111,0.0123456790123457,"All-NBA"
"Wolstat, Ryan","The Toronto Sun","3rd Team All-NBA","guard_6","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Wright, Michael C.","NBA.com","3rd Team All-NBA","forward_5","Randle, Julius (NYK)",1,2.54545454545455,-1.54545454545455,2.38842975206612,"All-NBA"
"Wright, Michael C.","NBA.com","3rd Team All-NBA","forward_6","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Wright, Michael C.","NBA.com","3rd Team All-NBA","center_3","Adebayo, Bam (MIA)",1,0.313131313131313,0.686868686868687,0.471788593000714,"All-NBA"
"Wright, Michael C.","NBA.com","3rd Team All-NBA","guard_5","Harden, James (BKN)",1,0.404040404040404,0.595959595959596,0.355167840016325,"All-NBA"
"Wright, Michael C.","NBA.com","3rd Team All-NBA","guard_6","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Young, Royce","ESPN","3rd Team All-NBA","forward_5","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Young, Royce","ESPN","3rd Team All-NBA","forward_6","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Young, Royce","ESPN","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Young, Royce","ESPN","3rd Team All-NBA","guard_5","Butler, Jimmy (MIA)",1,1.31313131313131,-0.313131313131313,0.0980512192633405,"All-NBA"
"Young, Royce","ESPN","3rd Team All-NBA","guard_6","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Zillgitt, Jeff","USA Today","3rd Team All-NBA","forward_5","James, LeBron (LAL)",1,1.74747474747475,-0.747474747474747,0.558718498112437,"All-NBA"
"Zillgitt, Jeff","USA Today","3rd Team All-NBA","forward_6","Tatum, Jayson (BOS)",1,0.686868686868687,0.313131313131313,0.0980512192633405,"All-NBA"
"Zillgitt, Jeff","USA Today","3rd Team All-NBA","center_3","Gobert, Rudy (UTA)",1,1.48484848484848,-0.484848484848485,0.235078053259871,"All-NBA"
"Zillgitt, Jeff","USA Today","3rd Team All-NBA","guard_5","Beal, Bradley (WAS)",1,0.707070707070707,0.292929292929293,0.0858075706560555,"All-NBA"
"Zillgitt, Jeff","USA Today","3rd Team All-NBA","guard_6","Irving, Kyrie (BKN)",1,0.606060606060606,0.393939393939394,0.155188246097337,"All-NBA"
"Albert, Marv","Turner","1st Team All-Rookie","x","Ball, LaMelo (CHA)",5,5,0,0,"All-Rookie"
"Albert, Marv","Turner","1st Team All-Rookie","x2","Haliburton, Tyrese (SAC)",5,4.97959183673469,0.0204081632653059,0.00041649312786338,"All-Rookie"
"Albert, Marv","Turner","1st Team All-Rookie","x20_21_nba_all_rookie_first","Edwards, Anthony (MIN)",5,5,0,0,"All-Rookie"
"Albert, Marv","Turner","1st Team All-Rookie","eam","Tate, Jae'Sean (HOU)",5,4.08163265306122,0.918367346938775,0.843398583923365,"All-Rookie"
"Albert, Marv","Turner","1st Team All-Rookie","x_2","Bey, Saddiq (DET)",5,4.26530612244898,0.73469387755102,0.539775093710954,"All-Rookie"
